D8m6580	D8m6581	D8m6582	D8m6583	D8m6584	D8m6585	D8m6586	D8m6587	D8m6588	D8m6589	D8m6590	D8m6591	D8m6592	D8m6593	D8m6594	D8m6595	D8m6596	D8m6597	D8m6598	D8m6599	D8m6600	D8m6601	D8m6602	D8m6603	D8m6604	D8m6605	D8m6606	D8m6607	D8m6608	D8m6609	D8m6610	D8m6611	D8m6612	D8m6613	D8m6614	D8m6615	D8m6616	D8m6617	D8m6618	D8m6619	D8m6620	D8m6621	D8m6622	D8m6623	D8m6624	D8m6625	D8m6626	D8m6627	D8m6628	D8m6629	D8m6630	D8m6631	D8m6632	D8m6633	D8m6634	D8m6635	D8m6636	D8m6637	D8m6638	D8m6639	D8m6640	D8m6641	D8m6642	D8m6643	D8m6644	D8m6645	D8m6646	D8m6647	D8m6648	D8m6649	D8m6650	D8m6651	D8m6652	D8m6653	D8m6654	D8m6655	D8m6656	D8m6657	D8m6658	D8m6659	D8m6660	D8m6661	D8m6662	D8m6663	D8m6664	D8m6665	D8m6666	D8m6667	D8m6668	D8m6669	D8m6670	D8m6671	D8m6672	D8m6673	D8m6674	D8m6675	D8m6676	D8m6677	D8m6678
D8m6666	0.562466930265	0.512128004596	0.71971748306	0.596207744704	0.628930210894	0.607069684536	0.631968950401	0.552687670827	0.559424116413	0.338170512822	0.38406923593	0.409477144191	0.408373239632	0.543625993471	0.591472870264	0.679001005409	0.666501440702	0.325143213507	0.343344959877	0.331243228578	0.323703574066	0.525571898547	0.547238035134	0.434543540721	0.439762525556	0.549866893843	0.584011847523	0.587104547068	0.564872911855	0.548245627095	0.360875323844	0.470063334779	0.418073291609	0.389056289555	0.471998025465	0.442821964598	0.418272605375	0.411759157634	0.625202257591	0.670481991632	0.567555649953	0.544371932616	0.393843968011	0.437352506563	0.346273736747	0.597860623328	0.395417780703	0.558506623233	0.618086109696	0.357577564813	0.53755502104	0.507621565535	0.288198257796	0.314993760001	0.494823139877	0.551839654742	0.649679654922	0.581663349996	0.571811725239	0.57054574296	0.307412289905	0.302850601246	0.445844158943	0.407199244409	0.584266376029	0.337820609747	0.315699143219	0.497315089777	0.531216751532	0.336449388543	0.321093220069	0.358864978428	0.404558672144	0.42080453507	0.413156431797	0.485314298933	0.445699229277	0.458307701796	0.513837130365	0.568760633246	0.537767213654	0.375165974253	0.377905420933	0.370422773099	0.370583841581	0.157393351005	0.0	0.300990584751	0.326708127045	0.489845013143	0.530799128757	0.399749430938	0.48823886451	0.560172019496	0.590738730704	0.362778481318	0.361366758748	0.652484653784	0.635845415657
D8m6667	0.611828111478	0.548761393712	0.756717457969	0.664127360843	0.683859932347	0.662608502923	0.69382192453	0.589087276342	0.587216834222	0.32186698454	0.414458494039	0.461371133458	0.445285966973	0.612900564484	0.647271367771	0.718709522195	0.704822371955	0.325759023328	0.338975256284	0.361429153147	0.322786041482	0.575137608465	0.605247775587	0.484675829861	0.493310774135	0.621978304705	0.650087133122	0.662262620311	0.63244615352	0.600958948173	0.37821315017	0.50855414254	0.477713817613	0.444458108476	0.538707390443	0.50433937516	0.4422794477	0.428291288434	0.680684679423	0.712547972685	0.612981612781	0.584508106664	0.4023064213	0.493115869041	0.366196213254	0.642086447112	0.400963283663	0.616393680645	0.6641705358	0.380663046697	0.584275394165	0.555201975406	0.275972048421	0.294673565816	0.523135678984	0.591616564345	0.694721960133	0.637094321143	0.608946704454	0.615187326224	0.26869497498	0.255174855879	0.483907218938	0.448843868135	0.628393860681	0.314103590567	0.298612877331	0.541701262363	0.572891812143	0.306572674682	0.297105652493	0.420626201298	0.470257331489	0.485853870211	0.471428886073	0.555909646709	0.489286671542	0.53500289349	0.587291926723	0.622524711992	0.583407569223	0.40456632065	0.413053656831	0.384932832345	0.395776784958	0.309933967685	0.300990584751	0.0	0.229485289789	0.538091805894	0.575466920535	0.39253862324	0.518115583056	0.60921864949	0.646092682961	0.380661423947	0.39939510828	0.700192577755	0.683380184857
D8m6668	0.61193753283	0.544525375214	0.764814603678	0.664510409896	0.690863295795	0.655533354803	0.691193015955	0.586031570389	0.590958492822	0.367203401794	0.414743861541	0.452143935769	0.419988479948	0.609672565655	0.645620779378	0.722283942216	0.711233778047	0.328792334053	0.330340936842	0.363180810497	0.379743379592	0.569083713018	0.608034175703	0.474918502167	0.482341645367	0.613962116792	0.65027715796	0.664809399063	0.629268036613	0.60277146914	0.411723957561	0.52399555548	0.490950382581	0.45163461188	0.527861617837	0.494957118678	0.427519613878	0.424668417626	0.683572242531	0.717390865407	0.611622130138	0.581030202185	0.395343306943	0.461222151716	0.351506564587	0.627188893593	0.380058007057	0.616796340324	0.658534677313	0.36625101199	0.586677966581	0.560489682764	0.29310792232	0.303076015636	0.524885521337	0.583643589878	0.698618926377	0.641805173114	0.614022808368	0.614250074825	0.290103467555	0.271051257635	0.463688343202	0.419323583376	0.625238056699	0.323091975287	0.303501416721	0.537255051657	0.568957947477	0.315749692602	0.316271157325	0.407241483194	0.461269458097	0.47556418964	0.463266789738	0.552905125019	0.479788032183	0.520238157337	0.576336440872	0.634599904477	0.586729798864	0.417729616417	0.429726226454	0.361855073322	0.379046585874	0.341826154991	0.326708127045	0.229485289789	0.0	0.513249916656	0.569352899958	0.355440429039	0.493836100148	0.614204408464	0.655981311773	0.397424718646	0.40959418444	0.706652448482	0.690215921705
D8m6669	0.456526991611	0.408858330288	0.577034414788	0.482848403518	0.511326617648	0.450882609417	0.4979497199	0.442926072708	0.461507304637	0.585602999026	0.507291335419	0.442977441531	0.401481762448	0.389308119478	0.428179534002	0.496095895936	0.504366075497	0.510353854327	0.504264484391	0.479386104505	0.5754977315	0.447901228416	0.43844161704	0.377161404013	0.377659864096	0.466817173178	0.527270660652	0.492851117613	0.449929213214	0.437700623518	0.537947974915	0.520972175866	0.458693232182	0.472103901582	0.371290262283	0.382335587076	0.411530000659	0.430663968999	0.459576062597	0.518949659034	0.371865084371	0.354392024619	0.478636133269	0.315275489966	0.446452198998	0.367447724336	0.399785268467	0.397683562415	0.419367637709	0.426359351075	0.421827512277	0.444415422623	0.513311250754	0.52443318446	0.493034383687	0.444484323957	0.526022343664	0.470433065458	0.440127840891	0.449521025634	0.542827856617	0.532948750749	0.435699574085	0.380022612866	0.400290025603	0.525592833495	0.498942035993	0.341313664666	0.364184422569	0.521367981197	0.524507073579	0.379381498199	0.374060769169	0.380598019853	0.370295207777	0.400365950714	0.351822638485	0.408105263018	0.413176437171	0.431312863473	0.384919539226	0.477747594692	0.474107366313	0.429901641454	0.413446469902	0.506117032884	0.489845013143	0.538091805894	0.513249916656	0.0	0.297976836655	0.424766399645	0.42626112269	0.444691163539	0.489938587552	0.460398354007	0.46025023975	0.490401639997	0.471975272454
D8m6670	0.476079620624	0.421161628779	0.57256221915	0.519840784494	0.534822789244	0.421881846141	0.465394072762	0.366623223731	0.38575182671	0.608795702569	0.535337596292	0.472720954744	0.447687910628	0.340391095401	0.375334349955	0.437498348339	0.454046131887	0.554106962968	0.541733048384	0.518053053698	0.599116429106	0.406097314625	0.428383909115	0.434376554483	0.434613732015	0.472325233824	0.532676078452	0.487218648181	0.458389436101	0.444450880854	0.584770418709	0.569738612732	0.50116067797	0.522095781623	0.360043955234	0.391008603438	0.421246649116	0.43819274651	0.46787626119	0.522025192755	0.355525346334	0.319483961405	0.479216646286	0.418657609375	0.503816057178	0.331448988916	0.420259702251	0.363998899853	0.364436012281	0.446784006718	0.43775487665	0.469779090667	0.560957153563	0.55851111025	0.494075741857	0.499347096084	0.501587317343	0.461573977227	0.36772939346	0.373535079095	0.578432865184	0.573065993621	0.461777357237	0.427853410098	0.351646402129	0.540635583958	0.528058244277	0.342065547306	0.362960807235	0.532514970438	0.540746764075	0.452078473826	0.446654264994	0.430055235944	0.426071521856	0.423912693447	0.355155942315	0.436278921609	0.45489250796	0.439434427207	0.38880423434	0.508591379906	0.504857087504	0.496602403305	0.480669543276	0.547566225893	0.530799128757	0.575466920535	0.569352899958	0.297976836655	0.0	0.432980501427	0.466623798764	0.483305176907	0.526190681959	0.516759087355	0.524950406595	0.440149170988	0.432184531568
D8m6671	0.564199751782	0.501346593388	0.713639474514	0.610110714221	0.632613087333	0.555579108382	0.608029686143	0.478738527923	0.490186418437	0.462719111453	0.433205789236	0.409098189662	0.354784208252	0.487596992888	0.529921434885	0.62478135007	0.623387370788	0.362504797708	0.343967139767	0.391124695398	0.460162546412	0.497395846271	0.529489234841	0.407003931639	0.423302241013	0.500782977073	0.545133427517	0.559989977537	0.508166621302	0.502673889748	0.487796502448	0.539014864874	0.502580585983	0.47820181734	0.431326989746	0.423880852157	0.391156805951	0.38610270377	0.620579054557	0.663666303736	0.513639939277	0.469411537794	0.368377166627	0.398727528623	0.347164492896	0.491622321624	0.294546565883	0.516135973062	0.535642782035	0.356163360568	0.535613342383	0.522253616036	0.389449329084	0.380204846548	0.513547018998	0.543855358645	0.630346687399	0.568906346622	0.510836518055	0.511373335878	0.403312427017	0.386428598711	0.406476026999	0.349729408652	0.514868793972	0.357808570339	0.331304822537	0.461111942741	0.500637250042	0.370714319074	0.375024040751	0.402655724225	0.446453112811	0.411045789311	0.404942667404	0.462299400806	0.398896300523	0.424349345912	0.482337910915	0.566879028478	0.50657319573	0.446368931496	0.455126923905	0.368820678127	0.385252757588	0.413154986838	0.399749430938	0.39253862324	0.355440429039	0.424766399645	0.432980501427	0.0	0.441639284928	0.5694567831	0.607895082807	0.425509901201	0.447358021554	0.621218336469	0.600826422758
D8m6672	0.536855292378	0.538280481214	0.656707174952	0.554072904185	0.544606161033	0.542745175503	0.56338347829	0.546296505763	0.564811729624	0.597160001891	0.588904229145	0.490036143749	0.448968961436	0.494800198968	0.505236606058	0.602482947606	0.591189702457	0.495835155665	0.508137129485	0.517322884069	0.576055656355	0.544912258296	0.534088326401	0.4144214618	0.406774786801	0.502986070812	0.554207305873	0.525642135959	0.509905651116	0.450491824921	0.50279298648	0.506863062951	0.511442458459	0.491974650623	0.455554383813	0.435721124807	0.524754034208	0.54264735843	0.54363370856	0.591494731498	0.521007003668	0.515695547408	0.571129033429	0.404533581822	0.50529974769	0.422678697274	0.485503069034	0.490746979825	0.508144629607	0.484317475747	0.496152572507	0.491811580601	0.497130286331	0.522384326793	0.54988703342	0.50843038069	0.5841684291	0.524341695553	0.526436387213	0.527220217413	0.549594404872	0.528040280891	0.461196898729	0.45757303713	0.505317203226	0.53242734906	0.519352187417	0.454786078985	0.475440275471	0.542687064312	0.545496216648	0.461003370034	0.441491244015	0.411637404137	0.407391775386	0.438898556292	0.43881285238	0.445167620907	0.43769544332	0.507150813101	0.474885524709	0.526907515194	0.52493645202	0.425785500483	0.420160755593	0.499321680801	0.48823886451	0.518115583056	0.493836100148	0.42626112269	0.466623798764	0.441639284928	0.0	0.480642782379	0.531672083602	0.485654109701	0.467045992016	0.570333875036	0.551942346616
D8m6673	0.431388730903	0.490080264214	0.49676756952	0.429509280766	0.443016740727	0.501382130519	0.45696177626	0.54638017359	0.551038372462	0.646231216734	0.635395377642	0.569218868442	0.552633328366	0.475863242079	0.493877580979	0.51626571793	0.467778220575	0.597469858331	0.594958128318	0.580502960652	0.632982955775	0.527388282775	0.440578356773	0.43297640461	0.425336251431	0.53265548676	0.57134742888	0.512211146951	0.505139410642	0.442128457428	0.503032033421	0.391551346285	0.456285262033	0.496984697977	0.43640503278	0.434626011449	0.565871490616	0.586578056488	0.382455358932	0.425708044908	0.428369686459	0.478011492404	0.63601771326	0.449802094193	0.601504027597	0.473177131326	0.591557158448	0.429907100363	0.470078231085	0.528833228739	0.370675428787	0.364149498432	0.585891666457	0.603801856069	0.465117228076	0.431168446051	0.453345225298	0.42737135881	0.499922327032	0.497290789241	0.629448623689	0.615063061719	0.579546275533	0.560986973741	0.486642691556	0.596882523037	0.600382285643	0.387215977967	0.368751043828	0.619510962729	0.619538915727	0.473615939971	0.400376705918	0.420018450948	0.424628920273	0.436349664089	0.426117269092	0.479963698522	0.446657278996	0.36321940867	0.38853800459	0.556055650029	0.551249752459	0.514728769546	0.483817916672	0.576315857505	0.560172019496	0.60921864949	0.614204408464	0.444691163539	0.483305176907	0.5694567831	0.480642782379	0.0	0.253451021666	0.510233237019	0.507440942126	0.453737377856	0.43589822093
D8m6674	0.415760690523	0.510609048164	0.462406499709	0.41788429094	0.419519417524	0.530968527986	0.462839178804	0.591303089134	0.601046735307	0.681409656207	0.664750610431	0.617328765163	0.604232572675	0.514803059934	0.527401549079	0.536061002395	0.488522277618	0.633350464505	0.632231124679	0.622727991747	0.659303788764	0.570485396141	0.473646754091	0.492437488894	0.484318465956	0.568109620414	0.605792479247	0.537523508548	0.545278151688	0.479647844209	0.536592763896	0.416540717458	0.472486682692	0.525231158177	0.483669821179	0.477988529512	0.608652837768	0.625847034782	0.364115731157	0.404674415161	0.444654737349	0.510103253204	0.66560455701	0.49046656753	0.637936031673	0.507303164548	0.629710200252	0.462016040098	0.492333818678	0.57137969934	0.405934934237	0.407917317984	0.621969786416	0.636114913337	0.464413947469	0.405818794036	0.453441679517	0.443819359808	0.543113206706	0.545456343859	0.659456498173	0.647941286979	0.622534258943	0.601459397618	0.53258821367	0.635130316516	0.635071163496	0.432276356439	0.410993045485	0.651257762349	0.658916959666	0.523205183893	0.446690213895	0.476991489169	0.47986916203	0.486442107396	0.485850075807	0.530865563651	0.488902013141	0.365952892889	0.417143640958	0.588356033039	0.582422631159	0.551424817985	0.526552612257	0.605181202088	0.590738730704	0.646092682961	0.655981311773	0.489938587552	0.526190681959	0.607895082807	0.531672083602	0.253451021666	0.0	0.54640736684	0.535231220429	0.470360745972	0.453474086928
D8m6675	0.534274024311	0.478200719461	0.672969639002	0.606807026216	0.63392522464	0.545573459139	0.585429727737	0.535748861324	0.537881690637	0.446198401313	0.404909601026	0.394936572854	0.414371536402	0.540689539843	0.578620101743	0.619317452628	0.616083900639	0.392005872724	0.393066554261	0.361056332507	0.422755869227	0.501083544043	0.515078821919	0.426795084152	0.447700752869	0.559252429003	0.598079168556	0.598042350575	0.566077187953	0.536892098218	0.355769389148	0.4304740565	0.382235402422	0.373812615359	0.467564257173	0.449820158776	0.458426987639	0.460449262788	0.604430302075	0.640168740068	0.553200764551	0.522772897021	0.455543330894	0.447524475645	0.406961173506	0.565170695628	0.393604519783	0.538060842162	0.575873547272	0.39421046189	0.498599551618	0.484405240473	0.403875142628	0.434179383324	0.519012040845	0.537258122163	0.600192131319	0.534419507719	0.54398780011	0.553237852227	0.417223619119	0.402323850156	0.461563222678	0.40021526265	0.563233215845	0.438074374572	0.405151735099	0.452036096758	0.472556498214	0.447045706783	0.439328277259	0.342631572087	0.360706169339	0.44236415084	0.42043079986	0.485339778052	0.416033107327	0.461807470173	0.501980932096	0.542414552685	0.498400615343	0.353904623381	0.359034734767	0.314341425532	0.310940946289	0.365725392854	0.362778481318	0.380661423947	0.397424718646	0.460398354007	0.516759087355	0.425509901201	0.485654109701	0.510233237019	0.54640736684	0.0	0.182910103871	0.599407733071	0.58300518051
D8m6676	0.532165499053	0.499278636994	0.676332449974	0.59679130671	0.628526504135	0.568008264644	0.603164696736	0.558270118808	0.560597965766	0.458844375256	0.429415869342	0.40777885168	0.417572194435	0.548512333582	0.592133457762	0.64514850926	0.627981485416	0.411558030429	0.422193790184	0.361044301543	0.434186663456	0.513598122289	0.530923234121	0.404732694903	0.431419535256	0.566958268714	0.602381578991	0.601741634264	0.567143178125	0.537556000976	0.352274851292	0.426527260089	0.391032303094	0.378854112312	0.481469648897	0.457908615942	0.472848094205	0.47332472084	0.602885055797	0.644002757572	0.564211426051	0.541644052425	0.483351257393	0.43723742579	0.418066379526	0.575885727486	0.41897728344	0.556506260719	0.593833678962	0.393239184887	0.491156996322	0.469204093147	0.405128171239	0.437893175172	0.535252045267	0.531956197629	0.616609308555	0.555404696742	0.560024517227	0.569253975893	0.433760347718	0.419552865216	0.467919844667	0.403848473099	0.579468948863	0.460096665647	0.427163591585	0.461734855776	0.48226227065	0.454390753733	0.446921014834	0.342539930459	0.361813350258	0.421555127558	0.41161216106	0.471910799637	0.419993377255	0.456285742763	0.492108977265	0.546453908495	0.509463570895	0.368876787014	0.363559695713	0.322910351891	0.320145179734	0.366004732707	0.361366758748	0.39939510828	0.40959418444	0.46025023975	0.524950406595	0.447358021554	0.467045992016	0.507440942126	0.535231220429	0.182910103871	0.0	0.610294755953	0.588676882821
D8m6677	0.425160965404	0.451071636839	0.449164156294	0.512003010073	0.494457415366	0.359617609684	0.304034876799	0.416526267067	0.419563195102	0.712155118685	0.676264006238	0.597481636812	0.615294147778	0.380186037478	0.360535764535	0.229650356857	0.159822990239	0.691344679563	0.690256292004	0.657573806932	0.698914132549	0.413553210742	0.397673841086	0.566843568448	0.571324127218	0.581325902514	0.599483177629	0.527774820418	0.559656513769	0.496728313281	0.654935405155	0.59738611895	0.546809215238	0.597430663334	0.462997682159	0.478121878768	0.60653894852	0.615168144681	0.437616055996	0.474924568542	0.433088421978	0.445252388343	0.65771254306	0.588057087128	0.673081692874	0.429682328472	0.602787606118	0.363760051971	0.388486841888	0.606058943415	0.465451236111	0.48608227877	0.68411385587	0.696408600479	0.468167217801	0.471372024539	0.317357652589	0.331075037196	0.362153551318	0.378170196245	0.710024149295	0.702517338616	0.588126039838	0.606338230771	0.324517250247	0.689678361238	0.691636017284	0.434991072562	0.391794877447	0.684872140676	0.682028956779	0.574789922069	0.542732676822	0.561294128052	0.560490963897	0.494251779375	0.451039402004	0.541945176765	0.509164861692	0.363775984465	0.390170195061	0.613810904761	0.605311802093	0.63240119851	0.615868003472	0.668297519026	0.652484653784	0.700192577755	0.706652448482	0.490401639997	0.440149170988	0.621218336469	0.570333875036	0.453737377856	0.470360745972	0.599407733071	0.610294755953	0.0	0.132702735226
D8m6678	0.415289064877	0.44079011737	0.44761097609	0.503338136157	0.485284383771	0.362291985561	0.309554066145	0.418250479081	0.424499568745	0.702260325317	0.671425723678	0.584343189876	0.594558175456	0.369532450273	0.355821366835	0.252950571456	0.17121468397	0.676077188119	0.676575475687	0.646181012831	0.688839193301	0.4151092021	0.397063402169	0.543612104529	0.556116478668	0.564230820924	0.586904147083	0.518683372635	0.548502405231	0.480736390336	0.641877039678	0.580153649384	0.53002177108	0.579859583468	0.453565737662	0.468275986128	0.594732773461	0.606792826342	0.434757616859	0.473754275276	0.429145553706	0.440985736861	0.644255653649	0.574262664205	0.653405733725	0.420720526684	0.583923474171	0.365714197869	0.38962112657	0.592926661374	0.452264662131	0.478420056233	0.669086646168	0.678304776667	0.463500725709	0.445295799113	0.32212416439	0.329878795605	0.363984114272	0.37914156315	0.696266718986	0.689809449852	0.564875503563	0.582985017654	0.327199673893	0.673867318996	0.674426121486	0.41754783325	0.38155809259	0.667531002815	0.665932614853	0.554565213761	0.523016623712	0.545435127294	0.544729995752	0.479039773113	0.440101935299	0.520165113418	0.492021562309	0.356060849272	0.380176568628	0.600778688601	0.589109639566	0.619145355214	0.597945299503	0.651994671392	0.635845415657	0.683380184857	0.690215921705	0.471975272454	0.432184531568	0.600826422758	0.551942346616	0.43589822093	0.453474086928	0.58300518051	0.588676882821	0.132702735226	0.0
